sample	name
SS200000114BR_A2	Clostridioides
FP200000421BR_D4	Psychrobacter
FP200000421BR_D4	Sinorhizobium
FP200000421BR_D4	Diaphorobacter
SS200000553BL_B1	Chitinimonas
SS200000553BL_B6	Frankia
SS200000553BL_B6	Aquitalea
SS200000553BL_C1	Delftia
SS200000553BL_A2	Leuconostoc
A01890D1	Neisseria
A01890D1	Methylorubrum
A01892B6	Lysinibacillus
C01838C4	Azospirillum
A01894F5	Kutzneria
A01890D2	Moraxella
A01890D2	Phascolarctobacterium
A01894F4	Frankia
D02069C1	Leclercia
D00864B2	Photobacterium
D00864B2	Saccharopolyspora
D00864B2	Roseomonas
SS200000726BL_E1	Sphingopyxis
SS200000726BL_E3	Bifidobacterium
SS200000726BL_E3	Arcobacter
SS200000726BL_E3	Skermanella
SS200001472BR_B4	Curtobacterium
D01574E3	Methylorubrum
D02173F6	Psychrobacter
D02173E6	Lactococcus
D02173E4	Achromobacter
D02173E4	Cereibacter
D02173E4	Lacticaseibacillus
D02172E6	Clostridioides
D02165E6	Tenacibaculum
D02165E2	Brenneria
D02165D6	Flammeovirga
D02165D6	Skermanella
D02165D6	Aliarcobacter
D02172E3	Hafnia
D02165E4	Roseomonas
D02165D2	Leuconostoc
B02210F4	Dickeya
FP200000421BR_E3	Exiguobacterium
FP200000421BR_E3	Planktothrix
FP200000421BR_E3	Roseovarius
FP200000421BR_E4	Vagococcus
FP200000421BR_E4	Diaphorobacter
FP200000611TR_E1	Anoxybacillus
SS200000114BR_A4	Chromobacterium
SS200000114BR_A4	Delftia
SS200000114BR_A4	Skermanella
SS200000114BR_A4	Schaalia
SS200000114BR_B3	Hydrogenophaga
SS200000114BR_B3	Peribacillus
SS200000114BR_C1	Weizmannia
SS200000115BR_D4	Agrococcus
SS200000115BR_D4	Skermanella
SS200000115BR_F4	Komagataeibacter
SS200000121BL_D3	Skermanella
SS200000114BR_A2	Brevundimonas
FP200000421BR_D4	Leclercia
FP200000421BR_D4	Ligilactobacillus
SS200000115BR_E2	Agrobacterium
SS200000115BR_E2	Neisseria
SS200000553BL_B1	Luteimonas
SS200000553BL_B1	Methylorubrum
SS200000553BL_A2	Micrococcus
A01892B6	Planktothrix
D00864C5	Dactylosporangium
A01894E6	Photobacterium
SS200000863BR_C4	Sulfitobacter
D02165C6	Saccharopolyspora
D02165D5	Acidithiobacillus
D02172E6	Pseudarthrobacter
D02165D6	Faecalibacterium
D02165D4	Polymorphobacter
D02173E3	Dietzia
D02172E3	Kocuria
D02172E3	Cereibacter
D02165E4	Kutzneria
D02165E4	Brevibacillus
D02165E1	Dactylosporangium
D02165D2	Mannheimia
FP200000421BR_D1	Aeromonas
FP200000421BR_D1	Cellulosilyticum
FP200000421BR_E4	Edwardsiella
FP200000421BR_E4	Limosilactobacillus
FP200000611TR_E1	Elizabethkingia
SS200000114BR_A4	Erwinia
SS200000114BR_A4	Cereibacter
SS200000114BR_B3	Xanthobacter
SS200000114BR_C1	Gemmata
SS200000114BR_C1	Caldicellulosiruptor
SS200000115BR_F4	Alcanivorax
SS200000115BR_F4	Schaalia
SS200000158BL_E6	Actinosynnema
SS200000158BL_E6	Myroides
SS200000114BR_A2	Erwinia
SS200000114BR_A2	Parabacteroides
FP200000421BR_D4	Lactiplantibacillus
SS200000553BL_B1	Edwardsiella
SS200000553BL_B1	Thermomonas
SS200000553BL_B6	Micrococcus
A01890D1	Pseudonocardia
A01892B6	Cellulophaga
C01838C4	Frankia
A01894E6	Saccharopolyspora
SS200000863BR_C2	Sinorhizobium
D00864B2	Alcaligenes
SS200000726BL_E1	Planktothrix
SS200000726BL_E1	Cellulosimicrobium
SS200000726BL_E3	Cereibacter
D01574E3	Actinosynnema
D02165D5	Rahnella
D02173E4	Sulfitobacter
D02165E6	Acetobacter
D02165E3	Capnocytophaga
D02165E2	Methylorubrum
D02165D6	Psychrobacter
D02165D6	Microcystis
D02165D6	Nocardiopsis
D02165D4	Erysipelothrix
D02165D1	Dietzia
D02173F5	Dactylosporangium
D02172E3	Xanthobacter
D02165E4	Kocuria
D02165E1	Yersinia
D02165D2	Methylorubrum
FP200000586TR_A1	Oxalobacter
FP200000586TR_A1	Cryobacterium
FP200000611TR_E1	Delftia
SS200000114BR_A4	Providencia
SS200000114BR_A4	Pectobacterium
SS200000114BR_A4	Azospira
SS200000114BR_A4	Limosilactobacillus
SS200000114BR_C1	Francisella
SS200000114BR_C1	Methylococcus
SS200000114BR_C1	Macrococcus
SS200000114BR_C1	Thermaerobacter
SS200000114BR_C1	Agarivorans
SS200000115BR_D4	Erwinia
SS200000115BR_D4	Bosea
SS200000115BR_F3	Devosia
SS200000115BR_F4	Hydrogenophaga
SS200000115BR_F4	Caballeronia
SS200000158BL_E6	Hydrogenophaga
SS200000158BL_E6	Brevibacillus
SS200000114BR_A2	Polaribacter
FP200000421BR_D4	Brucella
FP200000421BR_D4	Rahnella
FP200000421BR_D4	Sodalis
FP200000421BR_D4	Faecalibacterium
FP200000421BR_D4	Metabacillus
FP200000421BR_D4	Latilactobacillus
SS200000115BR_E2	Erythrobacter
SS200000115BR_E2	Exiguobacterium
SS200000553BL_B6	Brucella
SS200000553BL_B6	Cloacibacterium
D00864B4	Methylobacterium
A01890D1	Mycobacteroides
A01892B6	Peptoniphilus
A01892B6	Dickeya
A01890D2	Pseudoxanthomonas
A01892C2	Brevibacterium
D02069C1	Erwinia
D02069C1	Sphingopyxis
A02184A1	Sphingopyxis
SS200000726BL_D6	Alcaligenes
SS200000726BL_E1	Kocuria
SS200000726BL_E1	Polymorphobacter
SS200000726BL_E3	Megasphaera
D02165D3	Pseudoxanthomonas
D02165D3	Ornithinimicrobium
D02165D5	Azospira
D02173F6	Micrococcus
D02172E6	Cellulosimicrobium
D02165E2	Aliarcobacter
D02165D6	Methylocystis
D02165D4	Cedecea
D02165D4	Thalassospira
D02165D4	Skermanella
D02165D1	Fructilactobacillus
D02165E4	Vagococcus
D02165E4	Thalassospira
FP200000421BR_D1	Bifidobacterium
FP200000421BR_D3	Microbacterium
FP200000421BR_E3	Blautia
FP200000586TR_A1	Actinobacillus
FP200000586TR_A1	Aminobacter
FP200000611TR_E1	Gemmata
FP200000611TR_E1	Megasphaera
SS200000114BR_A4	Jiangella
SS200000114BR_B3	Proteus
SS200000114BR_B3	Lactobacillus
SS200000114BR_B3	Ralstonia
SS200000114BR_C1	Alcanivorax
SS200000114BR_C1	Microcella
SS200000115BR_D4	Delftia
SS200000121BL_D3	Chromobacterium
SS200000158BL_E6	Pseudoxanthomonas
SS200000114BR_A2	Thermus
SS200000114BR_A2	Yersinia
SS200000115BR_E2	Alcaligenes
SS200000115BR_E2	Dickeya
SS200000553BL_B1	Thermobifida
A01890D1	Marinomonas
A01890D1	Actinosynnema
A01890D1	Pectobacterium
A01894F5	Brevibacillus
A01890D2	Brucella
C01838C2	Polymorphobacter
A01894D6	Saccharopolyspora
SS200000726BL_E4	Ralstonia
D02165D3	Polymorphobacter
D02165C6	Micrococcus
D02165C6	Peribacillus
D02173E4	Cutibacterium
D02172E6	Kocuria
D02165D6	Francisella
D02165D6	Lactiplantibacillus
D02173E3	Pectobacterium
D02165E4	Virgibacillus
B02210F4	Delftia
FP200000611TR_E1	Rahnella
FP200000611TR_E1	Weizmannia
SS200000114BR_C1	Acidithiobacillus
SS200000115BR_D4	Thermus
SS200000115BR_D4	Capnocytophaga
SS200000115BR_D4	Leisingera
SS200000115BR_F4	Micrococcus
SS200000115BR_F4	Rathayibacter
SS200000115BR_F4	Thalassospira
SS200000121BL_D3	Idiomarina
SS200000114BR_A2	Neisseria
FP200000421BR_D4	Alcaligenes
FP200000421BR_D4	Mannheimia
SS200000115BR_E2	Ruegeria
SS200000553BL_B1	Tessaracoccus
SS200000553BL_A2	Polaromonas
A01892B6	Gemella
A01890D2	Chromobacterium
A01894F4	Macrococcus
A02184A1	Sphingobium
SS200000726BL_D6	Frankia
D02165E2	Mammaliicoccus
D02165D4	Acetobacterium
D02165D4	Agrococcus
D02172E3	Cutibacterium
D02165E4	Xanthobacter
D02165E1	Xanthobacter
B02210F4	Methylocystis
FP200000421BR_E3	Raoultella
FP200000421BR_E4	Hafnia
FP200000586TR_A1	Cellvibrio
FP200000611TR_E1	Microcystis
FP200000611TR_E1	Dechloromonas
SS200000114BR_C1	Rahnella
SS200000114BR_C1	Winogradskyella
SS200000115BR_F4	Acetobacter
SS200000114BR_A2	Cereibacter
FP200000421BR_D4	Hafnia
FP200000421BR_D4	Aminobacter
SS200000115BR_E2	Brucella
SS200000115BR_E2	Alcanivorax
SS200000115BR_E2	Azospira
A01892B6	Rheinheimera
A01892B6	Skermanella
A01894F5	Macrococcus
C01838C2	Thermomonas
D02069C1	Micrococcus
A02184A1	Exiguobacterium
SS200000863BR_C4	Agarivorans
SS200000726BL_E4	Kluyvera
SS200001472BR_B4	Polymorphobacter
D01574E3	Dietzia
D01574E3	Acidithiobacillus
D02165C6	Weizmannia
D02165E3	Faecalibacterium
D02165E2	Moraxella
D02173F5	Xanthobacter
D02165E4	Thermus
D02165E1	Lysinibacillus
B02210F4	Cobetia
FP200000421BR_D1	Planococcus
FP200000586TR_A1	Arachnia
SS200000114BR_A4	Leisingera
SS200000114BR_A4	Metabacillus
SS200000114BR_B3	Bordetella
SS200000115BR_F4	Ensifer
SS200000158BL_E6	Ralstonia
SS200000114BR_A2	Faecalibacterium
SS200000114BR_A2	Mycoplasmopsis
FP200000421BR_D4	Phaeobacter
FP200000421BR_D4	Aquitalea
SS200000115BR_E2	Proteus
SS200000553BL_B6	Aromatoleum
SS200000553BL_A2	Weissella
SS200000553BL_A2	Paenarthrobacter
SS200000553BL_A2	Hypericibacter
A01890D2	Actinobacillus
FP200000421BR_E3	Proteus
FP200000421BR_E3	Nitrosomonas
FP200000421BR_E3	Polymorphobacter
SS200000114BR_A4	Paenarthrobacter
SS200000115BR_F4	Janibacter
SS200000115BR_F4	Cryobacterium
SS200000115BR_F4	Aromatoleum
SS200000114BR_A2	Ruegeria
A01892B6	Micrococcus
A01892B6	Actinosynnema
C01838C4	Sphingobium
D02069C1	Microcystis
D02165D1	Echinicola
D02173F5	Chromobacterium
FP200000421BR_D1	Fructilactobacillus
SS200000115BR_E2	Aerococcus
SS200000553BL_B6	Paenarthrobacter
